state,county,tract,geoid,f_broadband,f_computer,f_ba,f_black,f_hispanic,log_mhi,mhi,population,households,broadband,computer,black,hispanic,mhi.1,ba,den_computers,n_computer,n_broadband,den_black,n_black,den_hispanic,n_hispanic,den_ba,n_ba,nhh_computer,nhh_broadband,nhh_computer_any_internet,nhh_computer_and_dialup,nhh_computer_and_broadband,nhh_computer_no_internet,nhh_no_computer,den_age,n_children,n_children_computer,n_children_computer_and_dialup,n_children_computer_and_broadband,n_children_computer_no_internet,n_children_no_computer,state_lkp
12,99,206,12099000206,0.9159999999999999,0.981,0.413,0.027000000000000003,0.19,11.28,79529.0,8582.0,3455.0,91.6,98.1,2.7,19.0,79529.0,41.3,3455.0,3388.0,3164.0,8582.0,230.0,8582.0,1628.0,6196.0,2557.0,3388,3164,3388,0,3164,224,67,8582,1803,1803,0,1803,0,0,12
12,99,208,12099000208,0.955,0.983,0.469,0.006,0.075,11.53,102193.0,4322.0,1702.0,95.5,98.3,0.6,7.5,102193.0,46.9,1702.0,1673.0,1625.0,4322.0,25.0,4322.0,322.0,3289.0,1544.0,1673,1625,1673,0,1625,48,29,4322,881,871,0,835,36,10,12
12,99,209,12099000209,0.9790000000000001,0.996,0.529,0.027000000000000003,0.096,11.39,88699.0,9392.0,3976.0,97.9,99.6,2.7,9.6,88699.0,52.9,3976.0,3959.0,3891.0,9392.0,255.0,9392.0,904.0,7410.0,3922.0,3959,3891,3959,0,3891,68,17,9392,1628,1628,0,1606,22,0,12
12,99,210,12099000210,0.922,0.988,0.488,0.146,0.145,11.55,104257.0,6344.0,2104.0,92.2,98.8,14.6,14.5,104257.0,48.8,2104.0,2079.0,1939.0,6344.0,928.0,6344.0,922.0,4256.0,2078.0,2079,1939,2079,0,1939,140,25,6246,1668,1668,0,1514,154,0,12
12,99,211,12099000211,0.9620000000000001,0.9840000000000001,0.655,0.01,0.05,11.94,153419.0,4208.0,1437.0,96.2,98.4,1.0,5.0,153419.0,65.5,1437.0,1414.0,1382.0,4208.0,43.0,4208.0,210.0,2980.0,1953.0,1414,1382,1414,0,1382,32,23,4208,919,919,0,919,0,0,12
12,99,213,12099000213,0.84,0.966,0.337,0.11699999999999999,0.272,10.82,49965.0,3117.0,1396.0,84.0,96.6,11.7,27.2,49965.0,33.7,1396.0,1348.0,1173.0,3117.0,365.0,3117.0,849.0,2340.0,788.0,1348,1173,1348,0,1173,175,48,3004,641,641,0,374,267,0,12
12,99,214,12099000214,0.961,0.975,0.43700000000000006,0.04,0.129,11.59,107986.0,7686.0,2305.0,96.1,97.5,4.0,12.9,107986.0,43.7,2305.0,2248.0,2216.0,7686.0,309.0,7686.0,988.0,5282.0,2308.0,2248,2216,2248,0,2176,72,57,7686,1691,1691,0,1646,45,0,12
12,99,215,12099000215,0.917,0.986,0.616,0.027000000000000003,0.1,11.52,101040.0,11295.0,4232.0,91.7,98.6,2.7,10.0,101040.0,61.6,4232.0,4172.0,3881.0,11295.0,307.0,11295.0,1125.0,7250.0,4466.0,4172,3881,4172,0,3881,291,60,11097,3084,3084,0,2839,245,0,12
12,99,301,12099000301,0.927,0.953,0.657,0.006,0.076,11.59,107643.0,3596.0,1838.0,92.7,95.3,0.6,7.6,107643.0,65.7,1838.0,1752.0,1704.0,3596.0,20.0,3596.0,273.0,3225.0,2119.0,1752,1704,1752,0,1667,85,86,3596,290,290,0,290,0,0,12
12,99,303,12099000303,0.9570000000000001,0.977,0.61,0.003,0.055999999999999994,12.04,170104.0,4415.0,1817.0,95.7,97.7,0.3,5.6,170104.0,61.0,1817.0,1775.0,1738.0,4415.0,13.0,4415.0,248.0,3554.0,2167.0,1775,1738,1775,14,1738,23,42,4415,582,582,0,582,0,0,12
12,99,304,12099000304,0.924,0.924,0.341,0.027000000000000003,0.20800000000000002,11.12,67721.0,5729.0,2512.0,92.4,92.4,2.7,20.8,67721.0,34.1,2512.0,2322.0,2321.0,5729.0,153.0,5729.0,1189.0,4644.0,1583.0,2322,2321,2322,0,2283,39,190,5666,767,767,0,767,0,0,12
12,99,405,12099000405,0.9309999999999999,0.955,0.595,0.0,0.042,11.53,101842.0,2576.0,1432.0,93.1,95.5,0.0,4.2,101842.0,59.5,1432.0,1368.0,1333.0,2576.0,0.0,2576.0,107.0,2400.0,1429.0,1368,1333,1368,0,1333,35,64,2576,138,138,0,138,0,0,12
12,99,406,12099000406,0.856,0.9279999999999999,0.43700000000000006,0.0,0.048,11.21,73919.0,2561.0,1494.0,85.6,92.8,0.0,4.8,73919.0,43.7,1494.0,1386.0,1279.0,2561.0,0.0,2561.0,122.0,2398.0,1047.0,1386,1279,1386,13,1268,105,108,2561,98,98,0,98,0,0,12
12,99,407,12099000407,0.856,0.956,0.563,0.0,0.01,11.19,72083.0,1728.0,1057.0,85.6,95.6,0.0,1.0,72083.0,56.3,1057.0,1010.0,905.0,1728.0,0.0,1728.0,18.0,1651.0,929.0,1010,905,1010,0,895,115,47,1728,55,55,0,55,0,0,12
12,99,408,12099000408,0.867,0.9209999999999999,0.46399999999999997,0.037000000000000005,0.069,11.02,61221.0,3479.0,1868.0,86.7,92.1,3.7,6.9,61221.0,46.4,1868.0,1720.0,1620.0,3479.0,130.0,3479.0,239.0,3029.0,1405.0,1720,1620,1720,16,1612,92,148,3465,296,296,0,296,0,0,12
12,99,410,12099000410,0.866,0.909,0.614,0.02,0.049,11.42,90938.0,3754.0,2095.0,86.6,90.9,2.0,4.9,90938.0,61.4,2095.0,1905.0,1815.0,3754.0,74.0,3754.0,183.0,3342.0,2053.0,1905,1815,1905,13,1802,90,190,3734,292,292,0,292,0,0,12
12,99,505,12099000505,0.884,0.9490000000000001,0.5589999999999999,0.045,0.052000000000000005,11.18,71375.0,3006.0,1822.0,88.4,94.9,4.5,5.2,71375.0,55.9,1822.0,1729.0,1611.0,3006.0,134.0,3006.0,156.0,2839.0,1588.0,1729,1611,1729,10,1601,118,93,2997,74,74,0,74,0,0,12
12,99,507,12099000507,0.953,0.983,0.716,0.0,0.033,12.01,164000.0,766.0,400.0,95.3,98.3,0.0,3.3,164000.0,71.6,400.0,393.0,381.0,766.0,0.0,766.0,25.0,683.0,489.0,393,381,393,0,381,12,7,766,40,40,0,40,0,0,12
12,99,509,12099000509,0.807,0.938,0.625,0.009000000000000001,0.08199999999999999,11.53,101719.0,1883.0,1018.0,80.7,93.8,0.9,8.2,101719.0,62.5,1018.0,955.0,822.0,1883.0,17.0,1883.0,154.0,1804.0,1127.0,955,822,955,0,822,133,63,1883,65,65,0,65,0,0,12
12,99,511,12099000511,0.835,0.929,0.415,0.006999999999999999,0.017,11.23,75676.0,2385.0,1176.0,83.5,92.9,0.7,1.7,75676.0,41.5,1176.0,1093.0,982.0,2385.0,17.0,2385.0,41.0,1994.0,828.0,1093,982,1093,0,974,119,83,2333,261,250,0,216,34,11,12
12,99,600,12099000600,0.7659999999999999,0.885,0.29600000000000004,0.053,0.221,10.87,52531.0,1442.0,687.0,76.6,88.5,5.3,22.1,52531.0,29.6,687.0,608.0,526.0,1442.0,76.0,1442.0,319.0,1111.0,329.0,608,526,608,0,520,88,79,1442,247,247,0,177,70,0,12
12,99,702,12099000702,0.943,0.94,0.364,0.016,0.069,11.06,63598.0,2898.0,1359.0,94.3,94.0,1.6,6.9,63598.0,36.4,1359.0,1278.0,1282.0,2898.0,45.0,2898.0,199.0,2279.0,830.0,1278,1282,1278,0,1266,12,81,2891,431,416,0,416,0,15,12
12,99,703,12099000703,0.9490000000000001,0.963,0.507,0.063,0.106,11.4,89453.0,3969.0,1603.0,94.9,96.3,6.3,10.6,89453.0,50.7,1603.0,1543.0,1522.0,3969.0,252.0,3969.0,419.0,2934.0,1487.0,1543,1522,1543,0,1512,31,60,3969,726,707,0,707,0,19,12
12,99,802,12099000802,0.9790000000000001,0.985,0.34,0.027999999999999997,0.23600000000000002,10.97,58134.0,3032.0,1242.0,97.9,98.5,2.8,23.6,58134.0,34.0,1242.0,1223.0,1216.0,3032.0,86.0,3032.0,716.0,2381.0,810.0,1223,1216,1223,0,1210,13,19,3012,481,481,0,481,0,0,12
12,99,803,12099000803,0.84,0.8809999999999999,0.45899999999999996,0.02,0.063,11.2,73427.0,3614.0,1867.0,84.0,88.1,2.0,6.3,73427.0,45.9,1867.0,1644.0,1569.0,3614.0,72.0,3614.0,226.0,3131.0,1436.0,1644,1569,1644,19,1558,67,223,3483,372,372,0,372,0,0,12
12,99,804,12099000804,0.875,0.93,0.375,0.036000000000000004,0.05,11.18,71976.0,2944.0,1328.0,87.5,93.0,3.6,5.0,71976.0,37.5,1328.0,1235.0,1162.0,2944.0,106.0,2944.0,148.0,2346.0,879.0,1235,1162,1235,11,1141,83,93,2925,413,413,0,379,34,0,12
12,99,902,12099000902,0.922,0.97,0.331,0.196,0.109,11.32,82790.0,3281.0,1029.0,92.2,97.0,19.6,10.9,82790.0,33.1,1029.0,998.0,949.0,3281.0,643.0,3281.0,357.0,2443.0,809.0,998,949,998,5,944,49,31,3262,609,609,0,609,0,0,12
12,99,903,12099000903,0.91,0.97,0.26899999999999996,0.183,0.14400000000000002,11.14,68833.0,5546.0,1908.0,91.0,97.0,18.3,14.4,68833.0,26.9,1908.0,1851.0,1736.0,5546.0,1017.0,5546.0,796.0,4170.0,1122.0,1851,1736,1851,28,1729,94,57,5546,1051,1039,0,1039,0,12,12
12,99,904,12099000904,0.963,0.985,0.515,0.08,0.212,11.27,78676.0,4367.0,1770.0,96.3,98.5,8.0,21.2,78676.0,51.5,1770.0,1744.0,1705.0,4367.0,350.0,4367.0,925.0,3348.0,1723.0,1744,1705,1744,0,1705,39,26,4347,800,800,0,800,0,0,12
12,99,905,12099000905,0.868,0.934,0.535,0.011000000000000001,0.217,11.37,86912.0,5005.0,1854.0,86.8,93.4,1.1,21.7,86912.0,53.5,1854.0,1732.0,1609.0,5005.0,53.0,5005.0,1088.0,3748.0,2007.0,1732,1609,1732,21,1583,128,122,4925,777,748,44,571,133,29,12
12,99,1002,12099001002,0.865,0.922,0.322,0.7390000000000001,0.057,10.96,57575.0,7195.0,2120.0,86.5,92.2,73.9,5.7,57575.0,32.2,2120.0,1955.0,1834.0,7195.0,5319.0,7195.0,411.0,4595.0,1481.0,1955,1834,1955,0,1834,121,165,7141,1780,1654,0,1509,145,126,12
12,99,1003,12099001003,0.951,0.981,0.486,0.311,0.10400000000000001,11.25,76629.0,4818.0,1719.0,95.1,98.1,31.1,10.4,76629.0,48.6,1719.0,1687.0,1634.0,4818.0,1498.0,4818.0,503.0,3453.0,1678.0,1687,1634,1687,0,1634,53,32,4709,1005,1005,0,1005,0,0,12
12,99,1004,12099001004,0.8240000000000001,0.872,0.243,0.22699999999999998,0.231,10.71,44839.0,5430.0,2200.0,82.4,87.2,22.7,23.1,44839.0,24.3,2200.0,1919.0,1812.0,5430.0,1235.0,5430.0,1257.0,3828.0,930.0,1919,1812,1919,17,1793,109,281,5366,1252,1252,0,1252,0,0,12
12,99,1101,12099001101,0.8320000000000001,0.855,0.321,0.622,0.054000000000000006,11.14,68884.0,6878.0,1741.0,83.2,85.5,62.2,5.4,68884.0,32.1,1741.0,1489.0,1448.0,6878.0,4280.0,6878.0,371.0,4663.0,1498.0,1489,1448,1489,0,1435,54,252,6858,1793,1704,0,1593,111,89,12
12,99,1102,12099001102,0.892,0.9570000000000001,0.39,0.009000000000000001,0.037000000000000005,10.86,52050.0,1911.0,1305.0,89.2,95.7,0.9,3.7,52050.0,39.0,1305.0,1249.0,1164.0,1911.0,17.0,1911.0,70.0,1763.0,688.0,1249,1164,1249,0,1164,85,56,1911,89,89,0,89,0,0,12
12,99,1200,12099001200,0.696,0.789,0.258,0.728,0.06,10.88,52841.0,4697.0,1652.0,69.6,78.9,72.8,6.0,52841.0,25.8,1652.0,1303.0,1150.0,4697.0,3420.0,4697.0,282.0,3357.0,865.0,1303,1150,1303,0,1135,168,349,4678,945,890,0,816,74,55,12
12,99,1301,12099001301,0.828,0.8859999999999999,0.22699999999999998,0.7759999999999999,0.087,10.63,41440.0,5612.0,1754.0,82.8,88.6,77.6,8.7,41440.0,22.7,1754.0,1554.0,1452.0,5612.0,4355.0,5612.0,491.0,3258.0,740.0,1554,1452,1554,24,1446,84,200,5576,1691,1543,65,1424,54,148,12
12,99,1302,12099001302,0.573,0.753,0.10099999999999999,0.955,0.017,10.46,35051.0,5157.0,1400.0,57.3,75.3,95.5,1.7,35051.0,10.1,1400.0,1054.0,802.0,5157.0,4925.0,5157.0,87.0,3489.0,353.0,1054,802,1054,0,802,252,346,5157,1396,1076,0,972,104,320,12
12,99,1402,12099001402,0.685,0.7829999999999999,0.09699999999999999,0.835,0.113,10.59,39922.0,2833.0,819.0,68.5,78.3,83.5,11.3,39922.0,9.7,819.0,641.0,561.0,2833.0,2365.0,2833.0,320.0,1595.0,154.0,641,561,641,0,561,80,178,2732,931,810,0,771,39,121,12
12,99,1403,12099001403,0.63,0.79,0.105,0.938,0.004,10.24,28088.0,3122.0,972.0,63.0,79.0,93.8,0.4,28088.0,10.5,972.0,768.0,612.0,3122.0,2927.0,3122.0,11.0,1812.0,190.0,768,612,768,0,597,171,204,3122,1022,904,0,692,212,118,12
12,99,1404,12099001404,0.804,0.8859999999999999,0.066,0.924,0.021,10.4,32750.0,4126.0,1075.0,80.4,88.6,92.4,2.1,32750.0,6.6,1075.0,952.0,864.0,4126.0,3812.0,4126.0,85.0,2371.0,156.0,952,864,952,10,852,90,123,4107,1258,1194,23,1081,90,64,12
12,99,1500,12099001500,0.677,0.797,0.14300000000000002,0.792,0.05,10.51,36860.0,2577.0,809.0,67.7,79.7,79.2,5.0,36860.0,14.3,809.0,645.0,548.0,2577.0,2040.0,2577.0,128.0,1857.0,265.0,645,548,645,0,548,97,164,2498,509,450,0,389,61,59,12
12,99,1600,12099001600,0.623,0.7879999999999999,0.2,0.419,0.33399999999999996,10.4,32829.0,3519.0,1427.0,62.3,78.8,41.9,33.4,32829.0,20.0,1427.0,1124.0,889.0,3519.0,1473.0,3519.0,1175.0,2505.0,501.0,1124,889,1124,0,883,241,303,3498,578,343,0,240,103,235,12
12,99,1700,12099001700,0.746,0.823,0.268,0.243,0.32,10.78,47850.0,4516.0,1658.0,74.6,82.3,24.3,32.0,47850.0,26.8,1658.0,1365.0,1237.0,4516.0,1097.0,4516.0,1444.0,3215.0,863.0,1365,1237,1365,0,1228,137,293,4475,909,851,0,788,63,58,12
12,99,1801,12099001801,0.706,0.7340000000000001,0.185,0.7440000000000001,0.18,10.7,44200.0,5880.0,1674.0,70.6,73.4,74.4,18.0,44200.0,18.5,1674.0,1229.0,1182.0,5880.0,4372.0,5880.0,1057.0,4205.0,778.0,1229,1182,1229,0,1093,136,445,5721,1234,802,0,786,16,432,12
12,99,1802,12099001802,0.81,0.934,0.48,0.387,0.09300000000000001,10.8,49207.0,4072.0,1826.0,81.0,93.4,38.7,9.3,49207.0,48.0,1826.0,1706.0,1479.0,4072.0,1574.0,4072.0,378.0,3024.0,1453.0,1706,1479,1706,0,1479,227,120,4047,677,661,0,544,117,16,12
12,99,1904,12099001904,0.843,0.9329999999999999,0.268,0.5589999999999999,0.15,10.99,59472.0,2968.0,1368.0,84.3,93.3,55.9,15.0,59472.0,26.8,1368.0,1276.0,1153.0,2968.0,1659.0,2968.0,446.0,2394.0,642.0,1276,1153,1276,0,1153,123,92,2968,380,347,0,321,26,33,12
12,99,1907,12099001907,0.763,0.902,0.281,0.507,0.09699999999999999,10.75,46490.0,3673.0,1716.0,76.3,90.2,50.7,9.7,46490.0,28.1,1716.0,1547.0,1310.0,3673.0,1864.0,3673.0,356.0,2917.0,820.0,1547,1310,1547,12,1291,244,169,3673,581,581,0,581,0,0,12
12,99,1908,12099001908,0.8059999999999999,0.898,0.326,0.479,0.172,10.77,47454.0,6956.0,3131.0,80.6,89.8,47.9,17.2,47454.0,32.6,3131.0,2811.0,2523.0,6956.0,3330.0,6956.0,1198.0,4815.0,1568.0,2811,2523,2811,0,2495,316,320,6904,1547,1465,0,1353,112,82,12
12,99,1909,12099001909,0.735,0.86,0.21,0.384,0.504,10.46,34904.0,2730.0,903.0,73.5,86.0,38.4,50.4,34904.0,21.0,903.0,777.0,664.0,2730.0,1048.0,2730.0,1376.0,1626.0,341.0,777,664,777,0,653,124,126,2730,776,717,0,511,206,59,12
12,99,1910,12099001910,0.715,0.769,0.262,0.165,0.149,10.33,30723.0,1602.0,1113.0,71.5,76.9,16.5,14.9,30723.0,26.2,1113.0,856.0,796.0,1602.0,265.0,1602.0,239.0,1578.0,413.0,856,796,856,0,780,76,257,1602,8,8,0,8,0,0,12
12,99,1911,12099001911,0.6779999999999999,0.8059999999999999,0.20800000000000002,0.09300000000000001,0.12300000000000001,10.0,22064.0,904.0,677.0,67.8,80.6,9.3,12.3,22064.0,20.8,677.0,546.0,459.0,904.0,84.0,904.0,111.0,904.0,188.0,546,459,546,0,441,105,131,904,0,0,0,0,0,0,12
12,99,1912,12099001912,0.6609999999999999,0.809,0.28800000000000003,0.113,0.098,10.19,26725.0,1729.0,1275.0,66.1,80.9,11.3,9.8,26725.0,28.8,1275.0,1031.0,843.0,1729.0,196.0,1729.0,170.0,1729.0,498.0,1031,843,1031,7,835,189,244,1729,0,0,0,0,0,0,12
12,99,1913,12099001913,0.5720000000000001,0.7,0.251,0.084,0.09300000000000001,10.16,25810.0,1811.0,1365.0,57.2,70.0,8.4,9.3,25810.0,25.1,1365.0,955.0,781.0,1811.0,152.0,1811.0,169.0,1811.0,454.0,955,781,955,17,781,157,410,1811,0,0,0,0,0,0,12
12,99,1914,12099001914,0.826,0.937,0.43200000000000005,0.21100000000000002,0.11699999999999999,11.08,64766.0,1834.0,875.0,82.6,93.7,21.1,11.7,64766.0,43.2,875.0,820.0,723.0,1834.0,387.0,1834.0,215.0,1502.0,649.0,820,723,820,0,715,105,55,1805,254,254,0,223,31,0,12
12,99,1915,12099001915,0.914,0.9790000000000001,0.47,0.40399999999999997,0.27,11.19,72647.0,7179.0,2326.0,91.4,97.9,40.4,27.0,72647.0,47.0,2326.0,2278.0,2125.0,7179.0,2903.0,7179.0,1940.0,4772.0,2241.0,2278,2125,2278,0,2125,153,48,7179,1419,1419,0,1419,0,0,12
12,99,1916,12099001916,0.9279999999999999,0.966,0.474,0.322,0.18100000000000002,10.9,54140.0,3674.0,1717.0,92.8,96.6,32.2,18.1,54140.0,47.4,1717.0,1658.0,1593.0,3674.0,1182.0,3674.0,666.0,2588.0,1226.0,1658,1593,1658,0,1585,73,59,3594,502,502,0,502,0,0,12
12,99,1917,12099001917,0.8640000000000001,0.94,0.256,0.39399999999999996,0.19699999999999998,10.71,44660.0,4690.0,1927.0,86.4,94.0,39.4,19.7,44660.0,25.6,1927.0,1811.0,1664.0,4690.0,1848.0,4690.0,922.0,2923.0,748.0,1811,1664,1811,7,1664,140,116,4301,773,773,0,727,46,0,12
12,99,2005,12099002005,0.9159999999999999,0.9420000000000001,0.262,0.665,0.146,10.87,52825.0,5217.0,1527.0,91.6,94.2,66.5,14.6,52825.0,26.2,1527.0,1438.0,1399.0,5217.0,3469.0,5217.0,760.0,3448.0,903.0,1438,1399,1438,0,1376,62,89,5030,1002,993,0,961,32,9,12
12,99,2006,12099002006,0.723,0.851,0.273,0.449,0.18899999999999997,10.66,42691.0,4926.0,2168.0,72.3,85.1,44.9,18.9,42691.0,27.3,2168.0,1845.0,1567.0,4926.0,2212.0,4926.0,931.0,3776.0,1029.0,1845,1567,1845,19,1545,281,323,4766,621,572,0,557,15,49,12
12,99,2100,12099002100,0.679,0.8220000000000001,0.20600000000000002,0.8590000000000001,0.071,10.45,34620.0,4690.0,1323.0,67.9,82.2,85.9,7.1,34620.0,20.6,1323.0,1087.0,898.0,4690.0,4028.0,4690.0,331.0,2830.0,584.0,1087,898,1087,0,848,239,236,4568,1337,1098,0,669,429,239,12
12,99,2200,12099002200,0.599,0.725,0.11900000000000001,0.799,0.12300000000000001,10.2,26968.0,2308.0,734.0,59.9,72.5,79.9,12.3,26968.0,11.9,734.0,532.0,440.0,2308.0,1843.0,2308.0,285.0,1444.0,172.0,532,440,532,0,429,103,202,2238,686,589,0,422,167,97,12
12,99,2300,12099002300,0.639,0.847,0.284,0.547,0.12,10.63,41364.0,3313.0,1382.0,63.9,84.7,54.7,12.0,41364.0,28.4,1382.0,1171.0,883.0,3313.0,1812.0,3313.0,397.0,2257.0,641.0,1171,883,1171,0,883,288,211,3148,693,660,0,434,226,33,12
12,99,2400,12099002400,0.561,0.6759999999999999,0.08900000000000001,0.782,0.11800000000000001,10.18,26384.0,1699.0,617.0,56.1,67.6,78.2,11.8,26384.0,8.9,617.0,417.0,346.0,1699.0,1329.0,1699.0,200.0,1082.0,96.0,417,346,417,0,336,81,200,1679,452,300,0,220,80,152,12
12,99,2600,12099002600,0.823,0.9570000000000001,0.527,0.057999999999999996,0.17800000000000002,11.27,78155.0,1301.0,696.0,82.3,95.7,5.8,17.8,78155.0,52.7,696.0,666.0,573.0,1301.0,76.0,1301.0,232.0,1149.0,605.0,666,573,666,0,573,93,30,1200,82,82,0,82,0,0,12
12,99,2700,12099002700,0.764,0.912,0.555,0.09699999999999999,0.17,11.25,76875.0,5233.0,2370.0,76.4,91.2,9.7,17.0,76875.0,55.5,2370.0,2161.0,1810.0,5233.0,506.0,5233.0,891.0,3669.0,2038.0,2161,1810,2161,15,1779,367,209,3964,352,352,0,267,85,0,12
12,99,2800,12099002800,0.8909999999999999,0.983,0.44799999999999995,0.099,0.326,11.06,63750.0,3351.0,1230.0,89.1,98.3,9.9,32.6,63750.0,44.8,1230.0,1209.0,1096.0,3351.0,333.0,3351.0,1093.0,2385.0,1068.0,1209,1096,1209,0,1088,121,21,3351,573,573,0,529,44,0,12
12,99,2900,12099002900,0.7170000000000001,0.828,0.09,0.405,0.5429999999999999,10.27,28851.0,6927.0,1614.0,71.7,82.8,40.5,54.3,28851.0,9.0,1614.0,1337.0,1157.0,6927.0,2805.0,6927.0,3760.0,3479.0,313.0,1337,1157,1337,0,1121,216,277,6901,2807,2479,0,2221,258,328,12
12,99,3000,12099003000,0.856,0.9490000000000001,0.106,0.198,0.613,10.63,41557.0,5622.0,1504.0,85.6,94.9,19.8,61.3,41557.0,10.6,1504.0,1427.0,1287.0,5622.0,1111.0,5622.0,3449.0,3540.0,375.0,1427,1287,1427,6,1287,134,77,5622,1544,1503,0,1282,221,41,12
12,99,3101,12099003101,0.8140000000000001,0.861,0.19399999999999998,0.285,0.46399999999999997,10.66,42439.0,8162.0,2220.0,81.4,86.1,28.5,46.4,42439.0,19.4,2220.0,1912.0,1806.0,8162.0,2325.0,8162.0,3785.0,4927.0,958.0,1912,1806,1912,0,1743,169,308,8140,2239,1880,0,1807,73,359,12
12,99,3102,12099003102,0.769,0.965,0.102,0.5720000000000001,0.289,10.59,39549.0,6655.0,2131.0,76.9,96.5,57.2,28.9,39549.0,10.2,2131.0,2056.0,1638.0,6655.0,3804.0,6655.0,1924.0,4267.0,437.0,2056,1638,2056,4,1634,418,75,6585,1637,1602,0,1270,332,35,12
12,99,3201,12099003201,0.782,0.946,0.23600000000000002,0.26,0.5379999999999999,10.85,51361.0,6182.0,1457.0,78.2,94.6,26.0,53.8,51361.0,23.6,1457.0,1379.0,1140.0,6182.0,1610.0,6182.0,3326.0,3740.0,882.0,1379,1140,1379,9,1140,230,78,6079,2022,2022,0,1711,311,0,12
12,99,3202,12099003202,0.878,0.97,0.175,0.434,0.353,11.11,66949.0,6686.0,1643.0,87.8,97.0,43.4,35.3,66949.0,17.5,1643.0,1593.0,1443.0,6686.0,2902.0,6686.0,2363.0,4135.0,723.0,1593,1443,1593,0,1427,166,50,6677,1880,1876,0,1699,177,4,12
12,99,3300,12099003300,0.802,0.878,0.134,0.11900000000000001,0.706,10.96,57461.0,5413.0,1290.0,80.2,87.8,11.9,70.6,57461.0,13.4,1290.0,1133.0,1035.0,5413.0,646.0,5413.0,3824.0,3695.0,494.0,1133,1035,1133,0,1028,105,157,5413,1179,1095,0,1048,47,84,12
12,99,3400,12099003400,0.777,0.9390000000000001,0.45,0.044000000000000004,0.36,10.81,49500.0,4152.0,1830.0,77.7,93.9,4.4,36.0,49500.0,45.0,1830.0,1719.0,1422.0,4152.0,184.0,4152.0,1493.0,3005.0,1351.0,1719,1422,1719,0,1422,297,111,4147,764,747,0,714,33,17,12
12,99,3504,12099003504,0.94,0.97,0.6559999999999999,0.0,0.08199999999999999,12.2,197917.0,807.0,430.0,94.0,97.0,0.0,8.2,197917.0,65.6,430.0,417.0,404.0,807.0,0.0,807.0,66.0,773.0,507.0,417,404,417,0,404,13,13,807,34,34,0,34,0,0,12
12,99,3507,12099003507,1.0,1.0,0.7879999999999999,0.0,0.025,12.43,250001.0,2455.0,1132.0,100.0,100.0,0.0,2.5,250001.0,78.8,1132.0,1132.0,1132.0,2455.0,0.0,2455.0,61.0,2105.0,1658.0,1132,1132,1132,0,1132,0,0,2455,314,314,0,314,0,0,12
12,99,3509,12099003509,0.807,0.9,0.628,0.016,0.048,11.87,142973.0,2556.0,1652.0,80.7,90.0,1.6,4.8,142973.0,62.8,1652.0,1487.0,1333.0,2556.0,41.0,2556.0,123.0,2442.0,1534.0,1487,1333,1487,0,1333,154,165,2556,90,90,0,90,0,0,12
12,99,3511,12099003511,0.925,0.951,0.636,0.013000000000000001,0.018000000000000002,12.03,168000.0,1788.0,1018.0,92.5,95.1,1.3,1.8,168000.0,63.6,1018.0,968.0,942.0,1788.0,24.0,1788.0,32.0,1788.0,1138.0,968,942,968,0,942,26,50,1788,0,0,0,0,0,0,12
12,99,3600,12099003600,0.835,0.935,0.45299999999999996,0.008,0.406,11.48,97188.0,5015.0,1838.0,83.5,93.5,0.8,40.6,97188.0,45.3,1838.0,1718.0,1534.0,5015.0,38.0,5015.0,2034.0,3752.0,1701.0,1718,1534,1718,0,1534,184,120,5015,1003,1003,0,442,561,0,12
12,99,3700,12099003700,0.8190000000000001,0.9359999999999999,0.14400000000000002,0.09699999999999999,0.664,10.58,39268.0,6080.0,2037.0,81.9,93.6,9.7,66.4,39268.0,14.4,2037.0,1906.0,1668.0,6080.0,590.0,6080.0,4040.0,4570.0,659.0,1906,1668,1906,0,1668,238,131,6069,1175,1175,0,982,193,0,12
12,99,3800,12099003800,0.845,0.971,0.203,0.162,0.5329999999999999,11.06,63375.0,8198.0,2320.0,84.5,97.1,16.2,53.3,63375.0,20.3,2320.0,2253.0,1960.0,8198.0,1326.0,8198.0,4369.0,5762.0,1168.0,2253,1960,2253,0,1932,321,67,6733,1603,1602,0,1364,238,1,12
12,99,3901,12099003901,0.8590000000000001,0.9209999999999999,0.278,0.2,0.331,11.09,65288.0,4504.0,1395.0,85.9,92.1,20.0,33.1,65288.0,27.8,1395.0,1285.0,1198.0,4504.0,900.0,4504.0,1489.0,2875.0,800.0,1285,1198,1285,0,1169,116,110,4486,1113,1113,0,1113,0,0,12
12,99,3902,12099003902,0.7809999999999999,0.9520000000000001,0.18600000000000003,0.251,0.486,11.02,61343.0,6105.0,1887.0,78.1,95.2,25.1,48.6,61343.0,18.6,1887.0,1796.0,1474.0,6105.0,1535.0,6105.0,2966.0,3996.0,744.0,1796,1474,1796,0,1467,329,91,6091,1588,1588,0,1217,371,0,12
12,99,4005,12099004005,0.9570000000000001,1.0,0.23,0.409,0.341,10.9,53962.0,4643.0,1265.0,95.7,100.0,40.9,34.1,53962.0,23.0,1265.0,1265.0,1211.0,4643.0,1900.0,4643.0,1583.0,2756.0,635.0,1265,1211,1265,0,1211,54,0,4543,1463,1463,0,1430,33,0,12
